M,Y,State,Administered_Dose1_Pop_Pct,Administered_Cumulative,new_case,new_death,tot_cases
01,2021,MN,2.7,159358,2326,76,427587
01,2021,MO,2.3,154584,4413,43,471868
01,2021,MP,6,3106,0,0,125
01,2021,MS,1.6,49461,3012,45,234702
01,2021,MT,3.8,44837,682,10,84060
01,2021,NC,2,219894,8887,92,593743
01,2021,ND,4.2,34572,324,7,94156
01,2021,NE,3.5,74771,1346,11,173141
01,2021,NH,3.2,42645,846,24,48838
01,2021,NJ,2.3,191299,5848,141,557267
01,2021,NM,4.2,94819,1485,45,149984
01,2021,NV,1.8,61289,1938,60,237393
01,2021,NY,2.5,552940,11025,118,603543
01,2021,OH,2.5,294085,7814,121,742817
01,2021,OK,3.7,155896,4151,51,346822
01,2021,OR,2.4,105294,735,8,120223
01,2021,PA,2.5,325179,9877,368,691999
01,2021,PR,2.8,105885,1733,3,83437
01,2021,PW,1.2,247,0,0,0
01,2021,RI,3.4,37957,1433,20,90841
01,2021,SC,1.7,93748,5560,83,347198
01,2021,SD,4.6,42367,608,6,101684
01,2021,TN,3.5,267496,8399,99,615338
01,2021,TX,2.7,864987,24010,345,1867163
01,2021,UT,2.9,95078,3769,18,292720
01,2021,VA,2.3,228201,5379,49,382679
01,2021,VI,2,2117,26,0,2106
01,2021,VT,4,27083,91,2,7617
01,2021,WA,2.4,197573,2484,64,259709
01,2021,WI,2.3,138376,4109,69,535999
01,2021,WV,4.3,96394,1516,39,94678
01,2021,WY,2.6,15594,321,0,45890
01,2022,AK,67.5,1059342,0,0,155871
01,2022,AL,60.5,5855422,10882,27,958963
01,2022,AR,64.2,3920706,7787,22,596409
01,2022,AS,88.6,81840,0,0,11
01,2022,AZ,69,10943744,10679,16,1430241
01,2022,CA,79.2,66879436,77848,0,5844204
01,2022,CO,76.5,9826666,18501,48,1010861
01,2022,CT,90.7,6879314,8823,0,563635
01,2022,DC,92.3,1364850,1293,3,108112
01,2022,DE,78.7,1636137,2978,0,195534
01,2022,FL,76.2,34697652,76367,112,4587152
01,2022,GA,63,13781839,23813,72,1952755
01,2022,GU,86.9,314883,243,1,20594
01,2022,HI,84.2,2640958,4700,4,127085
01,2022,IA,65.9,4723378,0,0,596296
01,2022,ID,58.9,2265462,1765,31,325730
01,2022,IL,72.8,20364825,44089,120,2339534
01,2022,IN,58.8,8737119,15208,152,1314688
01,2022,KS,71.6,4243999,0,0,549721
01,2022,KY,63.8,6053227,12383,24,924319
01,2022,LA,58.8,5804656,14077,11,893626
01,2022,MA,92.3,13367999,27411,46,1250765
01,2022,MD,82.5,10864948,13723,54,802225
01,2022,ME,87.1,2584444,2532,7,164590
01,2022,MI,64.7,14601157,20336,149,1829074
01,2022,MN,72.4,9386537,6926,62,1056236
01,2022,MO,63.6,8258501,12948,18,1067433
01,2022,MP,84.5,98383,0,0,3518
01,2022,MS,57.4,3600651,7079,8,579773
01,2022,MT,63.2,1483810,1162,4,201720
01,2022,NC,79.1,15398637,29176,41,1814477
01,2022,ND,63.2,1032885,1485,1,180646
01,2022,NE,68,2963986,2872,40,355928
01,2022,NH,83.5,2285351,3879,4,211952
01,2022,NJ,85.7,15519754,32264,106,1744002
01,2022,NM,82.7,3545800,3232,36,364861
01,2022,NV,71.3,4456067,2679,18,523627
01,2022,NY,85.8,35388532,38044,68,2105334
01,2022,OH,61.6,16461771,19442,0,2132266
01,2022,OK,67.7,5457336,6438,0,737593
01,2022,OR,75.2,7034373,7619,9,449267
01,2022,PA,80.5,21031394,27364,255,2174846
01,2022,PR,90.4,6292196,12799,19,340107
01,2022,PW,88.3,38309,2,0,21
01,2022,RI,92.2,2023830,6312,5,245717
01,2022,SC,64.8,6955918,14004,26,1037979
01,2022,SD,72.7,1294039,2183,13,187467
01,2022,TN,60.2,9268285,17459,37,1494190
01,2022,TX,69,42311720,44967,126,4892604
01,2022,UT,69.3,4795087,8913,13,672567
01,2022,VA,82.2,15081227,18300,8,1221036
01,2022,VI,61.7,134001,673,0,11833
01,2022,VT,90.7,1298572,2042,0,66232
01,2022,WA,77.7,13040804,15034,65,913340
01,2022,WI,69.4,9374888,14454,57,1170504
01,2022,WV,63.1,2554288,4947,20,347554
01,2022,WY,56.6,702387,995,0,119093
01,2021,AK,4.9,40661,337,1,47798
01,2021,AL,1.8,90929,5052,79,390758
01,2021,AR,3.1,106346,3323,25,245916
01,2021,AS,3.6,1717,0,0,3
01,2021,AZ,2.3,179875,9916,297,584966
01,2021,CA,2.1,915121,36385,589,2518611
01,2021,CO,3.3,217510,3471,111,363327
01,2021,CT,3.8,140177,3304,57,202758
01,2021,DC,2.2,36603,268,2,30750
01,2021,DE,2.6,28357,1214,2,63535
01,2021,FL,2.7,642119,19086,148,1416497
01,2021,GA,1.8,199062,9790,65,723630
01,2021,GU,4.2,7820,13,0,7399
01,2021,HI,3.5,53792,287,0,22133
01,2021,IA,2.9,97849,1821,5,291753
01,2021,ID,2.2,45712,1067,29,147173
01,2021,IL,2.4,345188,8757,206,1008045
01,2021,IN,2.8,198967,7282,79,546796
01,2021,KS,3.3,105661,0,0,236818
01,2021,KY,3.4,140705,4777,48,297351
01,2021,LA,2.4,127438,4530,47,338054
01,2021,MA,2.9,213810,7548,73,411601
01,2021,MD,2.6,153453,2970,37,295874
01,2021,ME,3.7,53646,790,42,29364
01,2021,MI,2.6,273012,2742,88,609714
01,2021,MN,2.9,176136,1983,44,429570
01,2021,MO,2.4,172003,3845,49,475713
01,2021,MP,6,3108,0,0,125
01,2021,MS,1.9,59875,1986,28,236688
01,2021,MT,4.1,51276,690,23,84750
01,2021,NC,2.3,256587,10705,104,604448
01,2021,ND,4.6,39587,282,11,94438
01,2021,NE,3.8,82780,1252,30,174393
01,2021,NH,3.5,47596,423,11,49261
01,2021,NJ,2.5,214443,7539,123,564806
01,2021,NM,4.6,107102,1835,39,151819
01,2021,NV,2,68857,3402,44,240795
01,2021,NY,2.8,633103,11249,144,614792
01,2021,OH,2.7,327808,10251,94,753068
01,2021,OK,4.3,186908,3902,59,350724
01,2021,OR,2.6,118373,862,10,121085
01,2021,PA,2.7,363841,9407,265,701406
01,2021,PR,3.1,122759,551,22,83988
01,2021,PW,1.2,247,0,0,0
01,2021,RI,3.6,40759,1117,20,91958
01,2021,SC,1.8,107956,5607,78,352805
01,2021,SD,5,48127,448,25,102132
01,2021,TN,3.7,287552,7352,114,622690
01,2021,TX,3,979025,24578,343,1891741
01,2021,UT,3.2,106579,4597,29,297317
01,2021,VA,2.6,257798,5238,37,387917
01,2021,VI,2.2,2510,24,0,2130
01,2021,VT,4.3,29762,222,1,7839
01,2021,WA,2.6,219309,2465,29,262174
01,2021,WI,2.5,155684,4509,42,540508
01,2021,WV,5.1,115007,1324,37,96002
01,2021,WY,3,18329,278,25,46168
01,2022,AK,67.6,1061913,3565,1,159436
01,2022,AL,60.6,5872345,10778,18,969741
01,2022,AR,64.3,3934217,8434,20,604843
01,2022,AS,88.9,82289,0,0,11
01,2022,AZ,69.2,10978176,14888,30,1445129
01,2022,CA,79.4,67154170,103606,287,5947810
01,2022,CO,76.6,9856190,19985,23,1030846
01,2022,CT,90.9,6895279,10076,96,573711
01,2022,DC,92.4,1367858,1928,2,110040
01,2022,DE,78.9,1640110,4446,44,199980
01,2022,FL,76.3,34786409,69443,102,4656595
01,2022,GA,63,13821271,26033,53,1978788
01,2022,GU,87.1,316113,94,0,20688
01,2022,HI,84.3,2652441,3520,3,130605
01,2022,IA,66,4737425,11704,0,608000
01,2022,ID,59,2271718,1335,12,327065
01,2022,IL,72.9,20431158,42903,124,2382437
01,2022,IN,58.9,8766582,14735,166,1329423
01,2022,KS,71.7,4258213,16341,37,566062
01,2022,KY,63.9,6063715,10158,32,934477
01,2022,LA,58.9,5821307,14802,16,908428
01,2022,MA,92.5,13402245,29163,58,1279928
01,2022,MD,82.7,10894863,12798,59,815023
01,2022,ME,87.2,2590013,2420,4,167010
01,2022,MI,64.8,14647168,26584,11,1855658
01,2022,MN,72.5,9412861,7829,33,1064065
01,2022,MO,63.7,8283784,12979,12,1080412
01,2022,MP,84.6,98697,80,1,3598
01,2022,MS,57.5,3611107,6774,16,586547
01,2022,MT,63.3,1486724,1143,1,202863
01,2022,NC,79.3,15447604,31843,44,1846320
01,2022,ND,63.3,1035254,0,0,180646
01,2022,NE,68.1,2972798,4393,12,360321
01,2022,NH,83.7,2291478,2620,2,214572
01,2022,NJ,85.9,15564024,38461,59,1782463
01,2022,NM,82.9,3558580,4252,14,369113
01,2022,NV,71.4,4470266,5265,4,528892
01,2022,NY,86,35491632,37816,86,2143150
01,2022,OH,61.6,16513112,19563,398,2151829
01,2022,OK,67.9,5474386,9557,0,747150
01,2022,OR,75.3,7057805,10433,33,459700
01,2022,PA,80.7,21092980,32053,156,2206899
01,2022,PR,90.5,6314025,6617,4,346724
01,2022,PW,88.3,38767,0,0,21
01,2022,RI,92.4,2028433,5810,9,251527
01,2022,SC,64.9,6979423,14501,8,1052480
01,2022,SD,72.9,1298356,1944,2,189411
01,2022,TN,60.2,9282816,19457,29,1513647
01,2022,TX,69.1,42444732,54263,114,4946867
01,2022,UT,69.5,4812835,9469,20,682036
01,2022,VA,82.3,15122438,26186,15,1247222
01,2022,VI,61.8,134645,305,0,12138
01,2022,VT,90.8,1303085,1804,0,68036
01,2022,WA,77.8,13084703,17016,30,930356
01,2022,WI,69.5,9401775,15562,26,1186066
01,2022,WV,63.1,2557525,4134,29,351688
01,2022,WY,56.7,704352,764,0,119857
01,2021,AK,5.4,47331,399,2,48197
01,2021,AL,2,101303,5106,71,395864
01,2021,AR,3.5,123182,2944,40,248860
01,2021,AS,4.1,2033,0,0,3
01,2021,AZ,2.4,195226,11661,197,596627
01,2021,CA,2.3,1036913,50030,555,2568641
01,2021,CO,3.7,249944,3203,36,366530
01,2021,CT,4.1,155753,3236,37,205994
01,2021,DC,2.4,40085,357,1,31107
01,2021,DE,2.8,31940,566,20,64101
01,2021,FL,3.1,746602,15056,163,1431553
01,2021,GA,1.9,222849,13296,84,736926
01,2021,GU,4.9,9192,0,0,7399
01,2021,HI,3.8,59621,239,4,22372
01,2021,IA,3.2,109243,2255,59,294008
01,2021,ID,2.5,53644,1085,6,148258
01,2021,IL,2.6,395709,9277,167,1017322
01,2021,IN,3,219950,6107,68,552903
01,2021,KS,3.6,120551,5504,121,242322
01,2021,KY,3.8,159125,4616,44,301967
01,2021,LA,2.7,148885,3377,105,341431
01,2021,MA,3.1,235360,8120,68,419721
01,2021,MD,2.9,174041,3732,29,299606
01,2021,ME,4,59507,617,5,29981
01,2021,MI,2.8,312234,2579,94,612293
01,2021,MN,3.1,193518,2374,48,431944
01,2021,MO,2.6,191212,3561,36,479274
01,2021,MP,6,3115,0,0,125
01,2021,MS,2.1,69634,3546,63,240234
01,2021,MT,4.4,56488,818,11,85568
01,2021,NC,2.5,287284,10987,101,615435
01,2021,ND,5,43950,120,0,94558
01,2021,NE,4.1,90863,1387,0,175780
01,2021,NH,3.7,53073,891,19,50152
01,2021,NJ,2.8,241961,5769,110,570575
01,2021,NM,5,120654,1637,29,153456
01,2021,NV,2.1,75916,2866,55,243661
01,2021,NY,3.1,707851,12548,126,627340
01,2021,OH,3,359768,9535,82,762603
01,2021,OK,4.8,213152,3375,64,354099
01,2021,OR,2.9,132623,1762,7,122847
01,2021,PA,3,409103,10535,215,711941
01,2021,PR,3.3,135697,441,19,84429
01,2021,PW,1.8,369,0,0,0
01,2021,RI,3.8,44524,1111,6,93069
01,2021,SC,2.1,124952,7727,34,360532
01,2021,SD,5.4,54279,448,12,102580
01,2021,TN,3.9,311427,7330,111,630020
01,2021,TX,3.3,1101260,23520,340,1915261
01,2021,UT,3.5,117898,3793,22,301110
01,2021,VA,2.8,287792,5798,69,393715
01,2021,VI,2.7,3144,13,0,2143
01,2021,VT,4.6,32928,205,0,8044
01,2021,WA,2.8,244131,4434,65,266608
01,2021,WI,2.8,174520,4110,52,544618
01,2021,WV,5.8,132385,1896,36,97898
01,2021,WY,3.4,21691,479,0,46647
01,2022,AK,67.6,1063183,0,0,159436
01,2022,AL,60.7,5880322,9587,26,979328
01,2022,AR,64.3,3939070,8171,16,613014
01,2022,AS,88.9,82289,0,0,11
01,2022,AZ,69.2,10999078,16504,88,1461633
01,2022,CA,79.5,67306766,0,0,5947810
01,2022,CO,76.6,9878755,12400,0,1043246
01,2022,CT,91,6910056,0,0,573711
01,2022,DC,92.5,1370094,0,0,110040
01,2022,DE,78.9,1642571,4785,35,204765
01,2022,FL,76.4,34846970,76608,119,4733203
01,2022,GA,63.1,13844950,0,0,1978788
01,2022,GU,87.2,317591,121,0,20809
01,2022,HI,84.4,2660455,4148,1,134753
01,2022,IA,66,4739731,0,0,608000
01,2022,ID,59,2274535,386,2,327451
01,2022,IL,73,20480985,0,0,2382437
01,2022,IN,59,8782794,0,0,1329423
01,2022,KS,71.7,4264634,0,0,566062
01,2022,KY,64,6071904,7960,39,942437
01,2022,LA,58.9,5829492,0,0,908428
01,2022,MA,92.6,13435429,0,0,1279928
01,2022,MD,82.7,10917568,13770,57,828793
01,2022,ME,87.3,2594534,1418,0,168428
01,2022,MI,64.9,14671647,0,0,1855658
01,2022,MN,72.6,9427207,0,0,1064065
01,2022,MO,63.7,8297253,16216,11,1096628
01,2022,MP,84.9,99393,0,0,3598
01,2022,MS,57.5,3615495,0,0,586547
01,2022,MT,63.3,1487690,0,0,202863
01,2022,NC,79.5,15475982,32402,46,1878722
01,2022,ND,63.3,1035507,930,1,181576
01,2022,NE,68.1,2977891,0,0,360321
01,2022,NH,83.8,2304737,0,0,214572
01,2022,NJ,86,15597046,32700,70,1815163
01,2022,NM,83,3564454,0,0,369113
01,2022,NV,71.5,4479067,0,0,528892
01,2022,NY,86.1,35570223,42541,86,2185691
01,2022,OH,61.7,16543030,18310,0,2170139
01,2022,OK,68,5482243,0,0,747150
01,2022,OR,75.3,7072453,0,0,459700
01,2022,PA,80.8,21136427,33650,120,2240549
01,2022,PR,90.6,6335987,0,0,346724
01,2022,PW,88.3,38767,0,0,21
01,2022,RI,92.5,2033360,4900,2,256427
01,2022,SC,65,6991173,18300,5,1070780
01,2022,SD,72.9,1299850,0,0,189411
01,2022,TN,60.3,9295211,13270,30,1526917
01,2022,TX,69.2,42525301,53952,105,5000819
01,2022,UT,69.5,4821587,0,0,682036
01,2022,VA,82.4,15160138,0,0,1247222
01,2022,VI,61.8,134668,403,0,12541
01,2022,VT,90.8,1305847,2636,1,70672
01,2022,WA,77.8,13111675,14819,0,945175
01,2022,WI,69.5,9416253,0,0,1186066
01,2022,WV,63.2,2559725,4184,0,355872
01,2022,WY,56.7,704807,0,0,119857
01,2021,AK,5.6,49478,374,1,48571
01,2021,AL,2,103069,2824,83,398688
01,2021,AR,3.6,127444,2886,44,251746
01,2021,AS,4.2,2141,0,0,3
01,2021,AZ,2.5,203543,11097,98,607724
01,2021,CA,2.4,1085101,52636,630,2621277
01,2021,CO,3.8,264729,2950,52,369480
01,2021,CT,4.2,161425,0,0,205994
01,2021,DC,2.5,42588,350,4,31457
01,2021,DE,2.9,33352,1008,0,65109
01,2021,FL,3.3,803503,12247,172,1443800
01,2021,GA,2,233141,11926,143,748852
01,2021,GU,5.6,10933,0,0,7399
01,2021,HI,3.9,61675,228,4,22600
01,2021,IA,3.3,113016,1345,3,295353
01,2021,ID,2.5,55951,977,5,149235
01,2021,IL,2.7,415463,6717,102,1024039
01,2021,IN,3.1,234612,5978,75,558881
01,2021,KS,3.7,124790,0,0,242322
01,2021,KY,3.9,164392,4316,57,306283
01,2021,LA,3,163747,0,0,341431
01,2021,MA,3.2,243910,7414,76,427135
01,2021,MD,3,180829,3758,48,303364
01,2021,ME,4.1,61149,552,0,30533
01,2021,MI,2.9,323924,1987,70,614280
01,2021,MN,3.2,197355,2469,43,434413
01,2021,MO,2.7,198319,1743,45,481017
01,2021,MP,6.2,3304,0,0,125
01,2021,MS,2.2,72093,1698,21,241932
01,2021,MT,4.5,57591,534,5,86102
01,2021,NC,2.6,298091,9536,95,624971
01,2021,ND,5,44629,158,0,94716
01,2021,NE,4.2,92999,596,4,176376
01,2021,NH,3.9,55505,719,16,50871
01,2021,NJ,2.9,256650,8607,98,579182
01,2021,NM,5.2,125715,1498,22,154954
01,2021,NV,2.3,81913,2648,56,246309
01,2021,NY,3.2,735715,10899,143,638239
01,2021,OH,3.1,370099,8374,55,770977
01,2021,OK,4.9,221121,3262,58,357361
01,2021,OR,3.1,140964,1629,28,124476
01,2021,PA,3.1,430740,9637,273,721578
01,2021,PR,3.5,141668,360,0,84789
01,2021,PW,1.8,369,0,0,0
01,2021,RI,4,47026,1183,13,94252
01,2021,SC,2.1,128097,6474,63,367006
01,2021,SD,5.5,55804,321,14,102901
01,2021,TN,4,318753,6054,126,636074
01,2021,TX,3.4,1158141,23290,374,1938551
01,2021,UT,3.5,120748,2613,9,303723
01,2021,VA,2.9,301062,5141,2,398856
01,2021,VI,2.7,3195,0,0,2143
01,2021,VT,4.7,33891,163,0,8207
01,2021,WA,3,259270,2720,-1,269328
01,2021,WI,2.8,179651,3516,38,548134
01,2021,WV,6,137088,1880,16,99778
01,2021,WY,3.5,22607,72,0,46719
01,2022,AK,67.6,1063785,0,0,159436
01,2022,AL,60.7,5884332,6164,24,985492
01,2022,AR,64.4,3941131,4308,9,617322
01,2022,AS,88.9,82290,0,0,11
01,2022,AZ,69.3,11009604,15850,69,1477483
01,2022,CA,79.5,67370894,0,0,5947810
01,2022,CO,76.7,9886668,11343,0,1054589
01,2022,CT,91.1,6917768,0,0,573711
01,2022,DC,92.6,1371044,0,0,110040
01,2022,DE,79,1643832,3747,0,208512
01,2022,FL,76.5,34885353,49129,130,4782332
01,2022,GA,63.1,13850714,0,0,1978788
01,2022,GU,87.2,317614,309,-2,21118
01,2022,HI,84.5,2662985,4509,3,139262
01,2022,IA,66,4742531,0,0,608000
01,2022,ID,59,2275797,0,0,327451
01,2022,IL,73.1,20506697,0,0,2382437
01,2022,IN,59,8791000,0,0,1329423
01,2022,KS,71.8,4267756,0,0,566062
01,2022,KY,64,6076036,6651,17,949088
01,2022,LA,59,5832896,0,0,908428
01,2022,MA,92.7,13452542,0,0,1279928
01,2022,MD,82.8,10929883,17875,54,846668
01,2022,ME,87.3,2596219,1053,0,169481
01,2022,MI,64.9,14684911,0,0,1855658
01,2022,MN,72.6,9433777,0,0,1064065
01,2022,MO,63.8,8304898,4483,1,1101111
01,2022,MP,84.9,99393,49,1,3647
01,2022,MS,57.5,3617820,0,0,586547
01,2022,MT,63.3,1488250,0,0,202863
01,2022,NC,79.5,15490567,22044,48,1900766
01,2022,ND,63.3,1035626,962,0,182538
01,2022,NE,68.1,2980641,0,0,360321
01,2022,NH,83.9,2307480,0,0,214572
01,2022,NJ,86,15611644,28514,12,1843677
01,2022,NM,83,3567898,0,0,369113
01,2022,NV,71.6,4484785,0,0,528892
01,2022,NY,86.1,35607576,37136,80,2222827
01,2022,OH,61.7,16558706,19089,0,2189228
01,2022,OK,68,5486423,0,0,747150
01,2022,OR,75.3,7074925,0,0,459700
01,2022,PA,80.9,21159274,24683,23,2265232
01,2022,PR,90.7,6341515,8539,12,355263
01,2022,PW,88.3,38767,0,0,21
01,2022,RI,92.6,2035519,5067,3,261494
01,2022,SC,65,6997535,16843,28,1087623
01,2022,SD,72.9,1300480,0,0,189411
01,2022,TN,60.3,9302295,11585,1,1538502
01,2022,TX,69.3,42567858,42791,48,5043610
01,2022,UT,69.5,4824120,0,0,682036
01,2022,VA,82.4,15176459,0,0,1247222
01,2022,VI,61.8,134695,0,0,12541
01,2022,VT,90.8,1306519,2241,1,72913
01,2022,WA,77.9,13126875,18606,0,963781
01,2022,WI,69.5,9422631,0,0,1186066
01,2022,WV,63.2,2560978,2108,0,357980
01,2022,WY,56.7,704965,0,0,119857
01,2021,AK,5.7,50747,248,1,48819
01,2021,AL,2,105149,2055,86,400743
01,2021,AR,3.7,128939,3330,33,255076
01,2021,AS,4.2,2211,0,0,3
01,2021,AZ,2.5,206962,11204,105,618928
01,2021,CA,2.5,1111851,49685,500,2670962
01,2021,CO,3.9,269504,2213,18,371693
01,2021,CT,4.3,164347,0,0,205994
01,2021,DC,2.6,44229,334,4,31791
01,2021,DE,2.9,33559,819,3,65928
01,2021,FL,3.4,831395,11583,174,1455383
01,2021,GA,2,239434,8193,1,757045
01,2021,GU,5.7,11061,0,0,7399
01,2021,HI,4,62999,178,1,22778
01,2021,IA,3.4,114487,1127,11,296480
01,2021,ID,2.6,57368,432,6,149667
01,2021,IL,2.7,422791,4711,83,1028750
01,2021,IN,3.1,242245,5105,18,563986
01,2021,KS,3.7,125699,0,0,242322
01,2021,KY,3.9,166680,3161,45,309444
01,2021,LA,3.3,175790,5398,40,346829
01,2021,MA,3.2,248950,5656,86,432791
01,2021,MD,3.1,184444,3310,44,306674
01,2021,ME,4.1,61810,392,6,30925
01,2021,MI,2.9,327884,1784,89,616064
01,2021,MN,3.2,199342,2159,44,436572
01,2021,MO,2.7,200544,1651,49,482668
01,2021,MP,6.4,3492,0,0,125
01,2021,MS,2.2,73414,1129,33,243061
01,2021,MT,4.5,58149,222,2,86324
01,2021,NC,2.6,304336,8010,93,632981
01,2021,ND,5.1,45270,114,0,94830
01,2021,NE,4.2,93614,403,23,176779
01,2021,NH,4,56195,729,7,51600
01,2021,NJ,3,265085,5646,32,584828
01,2021,NM,5.2,127138,1203,17,156157
01,2021,NV,2.3,83485,2259,17,248568
01,2021,NY,3.3,756320,10036,111,648275
01,2021,OH,3.1,374082,6088,28,777065
01,2021,OK,5,225102,2084,72,359445
01,2021,OR,3.2,147861,1207,2,125683
01,2021,PA,3.2,442088,7309,103,728887
01,2021,PR,3.5,142278,997,12,85786
01,2021,PW,1.8,369,0,0,0
01,2021,RI,4,48210,1041,10,95293
01,2021,SC,2.1,129048,7455,55,374461
01,2021,SD,5.5,56028,417,15,103318
01,2021,TN,4,324743,7205,86,643279
01,2021,TX,3.5,1179520,15855,304,1954406
01,2021,UT,3.6,121730,2276,2,305999
01,2021,VA,3,305631,4530,10,403386
01,2021,VI,2.7,3195,10,0,2153
01,2021,VT,4.8,34160,162,2,8369
01,2021,WA,3.1,269058,3764,1,273092
01,2021,WI,2.9,183977,2126,3,550260
01,2021,WV,6,138687,1434,12,101212
01,2021,WY,3.5,22692,113,0,46832
01,2022,AK,67.7,1065419,3190,0,162626
01,2022,AL,60.8,5894649,10528,20,996020
01,2022,AR,64.5,3949311,4447,10,621769
01,2022,AS,89.2,82652,0,0,11
01,2022,AZ,69.4,11036369,13937,0,1491420
01,2022,CA,79.6,67564503,308820,209,6256630
01,2022,CO,76.7,9905692,8667,41,1063256
01,2022,CT,91.2,6935251,31405,0,605116
01,2022,DC,92.7,1374690,6238,6,116278
01,2022,DE,79.1,1647462,2878,0,211390
01,2022,FL,76.5,34952073,47406,132,4829738
01,2022,GA,63.2,13868885,46474,48,2025262
01,2022,GU,87.3,318410,422,1,21540
01,2022,HI,84.6,2669446,3827,0,143089
01,2022,IA,66.1,4751048,11061,0,619061
01,2022,ID,59.1,2279883,1495,1,328946
01,2022,IL,73.2,20559839,77833,256,2460270
01,2022,IN,59.1,8810922,37331,182,1366754
01,2022,KS,71.9,4277466,13557,18,579619
01,2022,KY,64,6087954,6313,19,955401
01,2022,LA,59,5842879,29019,19,937447
01,2022,MA,92.8,13488982,64715,75,1344643
01,2022,MD,82.9,10959712,10154,62,856822
01,2022,ME,87.4,2601460,2095,20,171576
01,2022,MI,65,14716006,49291,59,1904949
01,2022,MN,72.7,9453760,10963,44,1075028
01,2022,MO,63.9,8323455,8042,0,1109153
01,2022,MP,85,99690,18,0,3665
01,2022,MS,57.6,3625359,16484,16,603031
01,2022,MT,63.4,1489951,1925,4,204788
01,2022,NC,79.7,15523251,17614,44,1918380
01,2022,ND,63.4,1037124,2075,5,184613
01,2022,NE,68.2,2985739,7557,18,367878
01,2022,NH,84,2312448,9027,8,223599
01,2022,NJ,86.2,15652147,23060,38,1866737
01,2022,NM,83.2,3576437,9250,37,378363
01,2022,NV,71.7,4496201,17950,18,546842
01,2022,NY,86.3,35700360,22513,56,2245340
01,2022,OH,61.8,16597257,18042,0,2207270
01,2022,OK,68.1,5498687,22512,0,769662
01,2022,OR,75.4,7092339,18503,18,478203
01,2022,PA,81,21210861,29060,21,2294292
01,2022,PR,90.8,6367178,6880,0,362143
01,2022,PW,88.3,38992,7,0,28
01,2022,RI,92.8,2041005,3538,10,265032
01,2022,SC,65.1,7012830,14267,12,1101890
01,2022,SD,73,1302916,1683,6,191094
01,2022,TN,60.4,9319398,9165,36,1547667
01,2022,TX,69.4,42665741,47237,6,5090847
01,2022,UT,69.6,4838039,24147,20,706183
01,2022,VA,82.5,15213717,48209,50,1295431
01,2022,VI,61.9,135049,64,0,12605
01,2022,VT,90.9,1309115,987,2,73900
01,2022,WA,78,13158046,13170,24,976951
01,2022,WI,69.6,9443085,33404,73,1219470
01,2022,WV,63.2,2564558,2289,24,360269
01,2022,WY,56.8,706072,1662,0,121519
01,2021,AK,6.2,56195,175,0,48994
01,2021,AL,2.2,116102,4004,88,404747
01,2021,AR,3.9,139626,1268,38,256344
01,2021,AS,4.9,2669,0,0,3
01,2021,AZ,2.7,226051,8998,6,627926
01,2021,CA,2.6,1226089,39839,415,2710801
01,2021,CO,4.1,288700,1668,5,373361
01,2021,CT,4.5,177276,7364,92,213358
01,2021,DC,2.8,48079,202,4,31993
01,2021,DE,3,36425,712,14,66640
01,2021,FL,3.7,920719,14614,183,1469997
01,2021,GA,2.3,274772,7454,17,764499
01,2021,GU,5.8,11382,30,0,7429
01,2021,HI,4.3,68990,162,0,22940
01,2021,IA,3.6,122766,821,1,297301
01,2021,ID,2.8,63309,572,10,150239
01,2021,IL,2.8,448624,4776,70,1033526
01,2021,IN,3.4,267090,3697,31,567683
01,2021,KS,3.9,134304,5180,107,247502
01,2021,KY,4.2,180520,2223,42,311667
01,2021,LA,3.5,193656,1405,45,348234
01,2021,MA,3.5,273829,4251,60,437042
01,2021,MD,3.3,203043,3012,36,309686
01,2021,ME,4.2,64827,490,11,31415
01,2021,MI,3.2,366950,2735,74,618799
01,2021,MN,3.4,214317,980,4,437552
01,2021,MO,2.8,217771,4359,53,487027
01,2021,MP,6.6,3738,0,0,125
01,2021,MS,2.5,83407,1793,42,244854
01,2021,MT,4.6,60769,329,1,86653
01,2021,NC,2.9,339479,5791,91,638772
01,2021,ND,5.2,47149,138,3,94968
01,2021,NE,4.5,101659,870,12,177649
01,2021,NH,4.1,58948,707,0,52307
01,2021,NJ,3.2,290719,5334,46,590162
01,2021,NM,5.5,135657,930,15,157087
01,2021,NV,2.4,90389,1681,33,250249
01,2021,NY,3.6,836226,8424,123,656699
01,2021,OH,3.3,402189,7892,75,784957
01,2021,OK,5.3,241459,1998,56,361443
01,2021,OR,3.4,159471,924,8,126607
01,2021,PA,3.4,486810,5229,83,734116
01,2021,PR,3.8,153960,215,10,86001
01,2021,PW,2,418,0,0,0
01,2021,RI,4.2,51403,689,8,95982
01,2021,SC,2.3,142654,4311,14,378772
01,2021,SD,5.8,59404,181,0,103499
01,2021,TN,4.2,348107,5369,81,648648
01,2021,TX,3.7,1270594,14834,329,1969240
01,2021,UT,3.8,131561,1484,4,307483
01,2021,VA,3.2,334897,4561,84,407947
01,2021,VI,3.1,3669,13,0,2166
01,2021,VT,5,36388,107,3,8476
01,2021,WA,3.2,289668,1818,0,274910
01,2021,WI,3,197338,1682,5,551942
01,2021,WV,6.2,144396,1070,12,102282
01,2021,WY,3.7,24511,563,0,47395
01,2022,AK,67.7,1067311,0,0,162626
01,2022,AL,60.8,5904943,12032,40,1008052
01,2022,AR,64.5,3958040,8056,25,629825
